"compositeSampleID","siteID","sampleID","plotID","biomassID","geneticSampleID","biome","nlcdClass","horizon","sampleBottomDepth","sampleTopDepth","litterDepth","standingWaterDepth","soilTemp","sampleTiming","domainID","decimalLatitude","decimalLongitude","proportion_fungi","proportion_bacteria","gram_positive","gram_negative","total_fungi","total_bacteria","proportion_sap_ecto_fungi","proportion_arbuscular_fungi","bacteria_fungi_total","total_biomass","db_name","Bacteria","Eukaryota","Archaea","fungi_domain_metagenome","sample_id","genus_amf_metagenome","genus_fungi_metagenome","genus_fungi_minus_amf_metagenome","phyla_fungi_metagenome","seq_depth"
NA,"JORN","JORN_045-M-39-20221025","JORN_045","JORN_045-M-39-20221025-BM","JORN_045-M-39-20221025-GEN","Shrubland","shrubScrub","M",30,0,0.1,0,17.1,"wetDryTransition","D14",32.592144,-106.84334,0.236658932714617,0.763341067285383,4.47,2.11,2.04,6.58,0.0765661252900232,0.031322505800464,8.62,14.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_001-M-21-20221025","JORN_001","JORN_001-M-21-20221025-BM","JORN_001-M-21-20221025-GEN","Shrubland","shrubScrub","M",30,0,0,0,18.9,"wetDryTransition","D14",32.60493,-106.802046,0.347962382445141,0.652037617554859,1.53,0.55,1.11,2.08,0.106583072100313,0.0438871473354232,3.19,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_001-M-23-20221025","JORN_001","JORN_001-M-23-20221025-BM","JORN_001-M-23-20221025-GEN","Shrubland","shrubScrub","M",26,0,0,0,19.9,"wetDryTransition","D14",32.60493,-106.802046,0.30314465408805,0.69685534591195,4.02,1.52,2.41,5.54,0.0968553459119497,0.0327044025157233,7.95,16.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_001-M-41-20221025","JORN_001","JORN_001-M-41-20221025-BM","JORN_001-M-41-20221025-GEN","Shrubland","shrubScrub","M",27,0,0,0,21,"wetDryTransition","D14",32.60493,-106.802046,0.241935483870968,0.758064516129032,2.06,0.76,0.9,2.82,0.0887096774193548,0.032258064516129,3.72,9.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_005-M-21-20221025","JORN_005","JORN_005-M-21-20221025-BM","JORN_005-M-21-20221025-GEN","Shrubland","shrubScrub","M",29.5,0,0.3,0,15.5,"wetDryTransition","D14",32.575696,-106.803388,0.313008130081301,0.686991869918699,5.84,2.61,3.85,8.45,0.0959349593495935,0.0398373983739837,12.3,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_005-M-39-20221025","JORN_005","JORN_005-M-39-20221025-BM","JORN_005-M-39-20221025-GEN","Shrubland","shrubScrub","M",31,0,0.7,0,14.5,"wetDryTransition","D14",32.575696,-106.803388,0.262778505897772,0.737221494102228,6.73,4.52,4.01,11.25,0.0884665792922674,0.0334207077326343,15.26,27.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"JORN","JORN_005-M-23-20221025","JORN_005","JORN_005-M-23-20221025-BM","JORN_005-M-23-20221025-GEN","Shrubland","shrubScrub","M",31,0,0,0,19.5,"wetDryTransition","D14",32.575696,-106.803388,0.165009940357853,0.834990059642147,5.32,3.08,1.66,8.4,0.0616302186878728,0.0208747514910537,10.06,23.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-12-38-20201027","SRER_052","SRER_052-M-12-38-20201027-BM","SRER_052-M-12-38-20201027-GEN","Shrubland","shrubScrub","M",27,0,0.5,0,9.7,"wetDryTransition","D14",31.909531,-110.833359,0.347181008902077,0.652818991097923,6.24,4.76,5.85,11,0.115727002967359,0.0433234421364985,16.85,24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-34.5-27-20201027","SRER_052","SRER_052-M-34.5-27-20201027-BM","SRER_052-M-34.5-27-20201027-GEN","Shrubland","shrubScrub","M",27.5,0,0.5,0,12.8,"wetDryTransition","D14",31.909531,-110.833359,0.400881057268722,0.599118942731278,4.84,3.32,5.46,8.16,0.136563876651982,0.0484581497797357,13.62,17.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-13.5-4-20201027","SRER_052","SRER_052-M-13.5-4-20201027-BM","SRER_052-M-13.5-4-20201027-GEN","Shrubland","shrubScrub","M",28.5,0,0.1,0,10.3,"wetDryTransition","D14",31.909531,-110.833359,0.49213630406291,0.50786369593709,4.55,3.2,7.51,7.75,0.167758846657929,0.0327653997378768,15.26,18.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-37-33-20201027","SRER_053","SRER_053-M-37-33-20201027-BM","SRER_053-M-37-33-20201027-GEN","Shrubland","shrubScrub","M",26.5,0,0.1,0,8.6,"wetDryTransition","D14",31.909824,-110.835912,0.390547263681592,0.609452736318408,5.63,4.17,6.28,9.8,0.135572139303483,0.0416666666666667,16.08,19.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-4.5-39.5-20201027","SRER_053","SRER_053-M-4.5-39.5-20201027-BM","SRER_053-M-4.5-39.5-20201027-GEN","Shrubland","shrubScrub","M",25,0,0,0,10.4,"wetDryTransition","D14",31.909824,-110.835912,0.343585896474119,0.656414103525881,4.94,3.81,4.58,8.75,0.125281320330083,0.0375093773443361,13.33,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-39.5-6.5-20201027","SRER_053","SRER_053-M-39.5-6.5-20201027-BM","SRER_053-M-39.5-6.5-20201027-GEN","Shrubland","shrubScrub","M",25,0,0,0,10.3,"wetDryTransition","D14",31.909824,-110.835912,0.326029798422436,0.673970201577563,4.21,3.48,3.72,7.69,0.126205083260298,0.0368098159509202,11.41,14.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_043-M-7-4.5-20201027","SRER_043","SRER_043-M-7-4.5-20201027-BM","SRER_043-M-7-4.5-20201027-GEN","Shrubland","shrubScrub","M",22.5,0,0.4,0,12.1,"wetDryTransition","D14",31.910099,-110.837175,0.371890547263682,0.628109452736318,5.6,4.5,5.98,10.1,0.139303482587065,0.0360696517412935,16.08,19.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_043-M-1.5-20-20201027","SRER_043","SRER_043-M-1.5-20-20201027-BM","SRER_043-M-1.5-20-20201027-GEN","Shrubland","shrubScrub","M",16.5,0,0.5,0,13.9,"wetDryTransition","D14",31.910099,-110.837175,0.315230224321133,0.684769775678867,6.39,5.21,5.34,11.6,0.113341204250295,0.038370720188902,16.94,21.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_043-M-38-35-20201027","SRER_043","SRER_043-M-38-35-20201027-BM","SRER_043-M-38-35-20201027-GEN","Shrubland","shrubScrub","M",20,0,0.3,0,13.3,"wetDryTransition","D14",31.910099,-110.837175,0.366382140512147,0.633617859487853,5.89,3.76,5.58,9.65,0.131319763624425,0.0407091267235719,15.23,18.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-39-10.5-20201027","SRER_047","SRER_047-M-39-10.5-20201027-BM","SRER_047-M-39-10.5-20201027-GEN","Shrubland","shrubScrub","M",27,0,0.5,0,12.6,"wetDryTransition","D14",31.910358,-110.838435,0.397050791916985,0.602949208083015,6.42,4.62,7.27,11.04,0.131622064445658,0.0502457673402512,18.31,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-28-33.5-20201027","SRER_047","SRER_047-M-28-33.5-20201027-BM","SRER_047-M-28-33.5-20201027-GEN","Shrubland","shrubScrub","M",23.5,0,0.6,0,12.9,"wetDryTransition","D14",31.910358,-110.838435,0.377971014492754,0.622028985507246,5.8,4.93,6.52,10.73,0.130434782608696,0.0434782608695652,17.25,22.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-14-38-20201027","SRER_047","SRER_047-M-14-38-20201027-BM","SRER_047-M-14-38-20201027-GEN","Shrubland","shrubScrub","M",25,0,0.5,0,14.9,"wetDryTransition","D14",31.910358,-110.838435,0.320496083550914,0.679503916449086,5.17,5.24,4.91,10.41,0.114882506527415,0.0378590078328982,15.32,20.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-3-0.5-20201028","SRER_002","SRER_002-M-3-0.5-20201028-BM","SRER_002-M-3-0.5-20201028-GEN","Shrubland","shrubScrub","M",25,0,0.4,0,6.7,"wetDryTransition","D14",31.870334,-110.856598,0.334027777777778,0.665972222222222,6.7,2.89,4.81,9.59,0.123611111111111,0.0236111111111111,14.4,16.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-22-2-20201028","SRER_002","SRER_002-M-22-2-20201028-BM","SRER_002-M-22-2-20201028-GEN","Shrubland","shrubScrub","M",16.5,0,0.5,0,10.4,"wetDryTransition","D14",31.870334,-110.856598,0.342911877394636,0.657088122605364,4.68,2.18,3.58,6.86,0.120689655172414,0.0373563218390805,10.44,12.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-6-34.5-20201028","SRER_002","SRER_002-M-6-34.5-20201028-BM","SRER_002-M-6-34.5-20201028-GEN","Shrubland","shrubScrub","M",26,0,0.5,0,11.2,"wetDryTransition","D14",31.870334,-110.856598,0.31232725262576,0.68767274737424,9.03,3.41,5.65,12.44,0.105583195135434,0.0386954118297402,18.09,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-38-9.5-20201028","SRER_004","SRER_004-M-38-9.5-20201028-BM","SRER_004-M-38-9.5-20201028-GEN","Shrubland","shrubScrub","M",12.3,0,0.1,0,11,"wetDryTransition","D14",31.906778,-110.815262,0.366953669536695,0.633046330463305,10.09,5.35,8.95,15.44,0.123821238212382,0.050840508405084,24.39,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-29-35-20201028","SRER_004","SRER_004-M-29-35-20201028-BM","SRER_004-M-29-35-20201028-GEN","Shrubland","shrubScrub","M",13.8,0,0.5,0,12.9,"wetDryTransition","D14",31.906778,-110.815262,0.354009595613434,0.645990404386566,11.84,7.01,10.33,18.85,0.121658670322138,0.0404386566141193,29.18,35.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-5-28.5-20201028","SRER_004","SRER_004-M-5-28.5-20201028-BM","SRER_004-M-5-28.5-20201028-GEN","Shrubland","shrubScrub","M",12,0,1,0,14.4,"wetDryTransition","D14",31.906778,-110.815262,0.392873252142535,0.607126747857465,18.08,8.84,17.42,26.92,0.12020748759585,0.0572846188543076,44.34,54.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-36-14.5-20201028","SRER_006","SRER_006-M-36-14.5-20201028-BM","SRER_006-M-36-14.5-20201028-GEN","Shrubland","shrubScrub","M",12.3,0,2.3,0,16.9,"wetDryTransition","D14",31.795656,-110.910239,0.35437645236251,0.64562354763749,12.07,4.6,9.15,16.67,0.132842757552285,0.0356312935708753,25.82,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-1-5-20201028","SRER_006","SRER_006-M-1-5-20201028-BM","SRER_006-M-1-5-20201028-GEN","Shrubland","shrubScrub","M",16,0,0.5,0,16.4,"wetDryTransition","D14",31.795656,-110.910239,0.318849089841456,0.681150910158544,8.54,3.06,5.43,11.6,0.120375807398708,0.0299471520845567,17.03,20.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-18-37.5-20201028","SRER_006","SRER_006-M-18-37.5-20201028-BM","SRER_006-M-18-37.5-20201028-GEN","Shrubland","shrubScrub","M",13.3,0,1,0,14.1,"wetDryTransition","D14",31.795656,-110.910239,0.350941275639224,0.649058724360775,15.75,7.35,12.49,23.1,0.123349255408823,0.0382129811744872,35.59,41.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-7.5-22-20201028","SRER_001","SRER_001-M-7.5-22-20201028-BM","SRER_001-M-7.5-22-20201028-GEN","Shrubland","shrubScrub","M",12.5,0,1.1,0,20.6,"wetDryTransition","D14",31.862142,-110.818853,0.373454245671888,0.626545754328112,21.14,9.26,18.12,30.4,0.132728771640561,0.0430750206100577,48.52,56.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-26-30-20201028","SRER_001","SRER_001-M-26-30-20201028-BM","SRER_001-M-26-30-20201028-GEN","Shrubland","shrubScrub","M",11,0,1,0,19.2,"wetDryTransition","D14",31.862142,-110.818853,0.37410071942446,0.62589928057554,17.65,6.71,14.56,24.36,0.13103802672148,0.0357142857142857,38.92,45.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-4.5-34.5-20201028","SRER_003","SRER_003-M-4.5-34.5-20201028-BM","SRER_003-M-4.5-34.5-20201028-GEN","Shrubland","shrubScrub","M",27,0,1,0,13.3,"wetDryTransition","D14",31.840609,-110.917189,0.286998616874136,0.713001383125864,7.31,3,4.15,10.31,0.100276625172891,0.033195020746888,14.46,17.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-24.5-38.5-20201028","SRER_003","SRER_003-M-24.5-38.5-20201028-BM","SRER_003-M-24.5-38.5-20201028-GEN","Shrubland","shrubScrub","M",28,0,1,0,15,"wetDryTransition","D14",31.840609,-110.917189,0.352777777777778,0.647222222222222,3.35,1.31,2.54,4.66,0.127777777777778,0.0291666666666667,7.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-39-7-20201028","SRER_001","SRER_001-M-39-7-20201028-BM","SRER_001-M-39-7-20201028-GEN","Shrubland","shrubScrub","M",27,0,0.1,0,24.7,"wetDryTransition","D14",31.862142,-110.818853,0.424941176470588,0.575058823529412,7.86,4.36,9.03,12.22,0.127058823529412,0.0456470588235294,21.25,25.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-4.5-5-20201028","SRER_003","SRER_003-M-4.5-5-20201028-BM","SRER_003-M-4.5-5-20201028-GEN","Shrubland","shrubScrub","M",27,0,1,0,16.7,"wetDryTransition","D14",31.840609,-110.917189,0.287011807447775,0.712988192552225,5.71,2.14,3.16,7.85,0.112624886466848,0.0245231607629428,11.01,13.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-23.5-6-20201028","SRER_005","SRER_005-M-23.5-6-20201028-BM","SRER_005-M-23.5-6-20201028-GEN","Shrubland","shrubScrub","M",28,0,0.3,0,29.4,"wetDryTransition","D14",31.828844,-110.823985,0.348067632850242,0.651932367149759,19.5,7.49,14.41,26.99,0.120772946859903,0.0400966183574879,41.4,49.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-8.5-28.5-20201028","SRER_005","SRER_005-M-8.5-28.5-20201028-BM","SRER_005-M-8.5-28.5-20201028-GEN","Shrubland","shrubScrub","M",17,0,0.2,0,23.1,"wetDryTransition","D14",31.828844,-110.823985,0.352222222222222,0.647777777777778,15.77,7.55,12.68,23.32,0.128611111111111,0.0322222222222222,36,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-29-33.5-20201028","SRER_005","SRER_005-M-29-33.5-20201028-BM","SRER_005-M-29-33.5-20201028-GEN","Shrubland","shrubScrub","M",18,0,0.4,0,29.9,"wetDryTransition","D14",31.828844,-110.823985,0.418377566349524,0.581622433650476,15.55,7.68,16.71,23.23,0.119679519278918,0.0608412618928393,39.94,49.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-0-2.5-20210629","SRER_002","SRER_002-M-0-2.5-20210629-BM","SRER_002-M-0-2.5-20210629-GEN","Shrubland","shrubScrub","M",20,0,2.3,0,31,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-16.5-9-20210629","SRER_004","SRER_004-M-16.5-9-20210629-BM","SRER_004-M-16.5-9-20210629-GEN","Shrubland","shrubScrub","M",17.5,0,0.5,0,32.6,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-21-9-20210629","SRER_002","SRER_002-M-21-9-20210629-BM","SRER_002-M-21-9-20210629-GEN","Shrubland","shrubScrub","M",18.2,0,0,0,28.9,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-23.5-3-20210629","SRER_004","SRER_004-M-23.5-3-20210629-BM","SRER_004-M-23.5-3-20210629-GEN","Shrubland","shrubScrub","M",28,0,0.1,0,30.4,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_004-M-21.5-38-20210629","SRER_004","SRER_004-M-21.5-38-20210629-BM","SRER_004-M-21.5-38-20210629-GEN","Shrubland","shrubScrub","M",26,0,0,0,31.4,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_002-M-38-32.5-20210629","SRER_002","SRER_002-M-38-32.5-20210629-BM","SRER_002-M-38-32.5-20210629-GEN","Shrubland","shrubScrub","M",20.4,0,0,0,31.4,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-17.5-8.5-20210629","SRER_001","SRER_001-M-17.5-8.5-20210629-BM","SRER_001-M-17.5-8.5-20210629-GEN","Shrubland","shrubScrub","M",28,0,0.5,0,31.8,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-15.5-35-20210629","SRER_052","SRER_052-M-15.5-35-20210629-BM","SRER_052-M-15.5-35-20210629-GEN","Shrubland","shrubScrub","M",24,0,0.8,0,33.4,"dryWetTransition","D14",31.909531,-110.833359,0.316596194503171,0.683403805496829,6.47,6.46,5.99,12.93,0.115221987315011,0.0343551797040169,18.92,28.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-20.5-2-20210629","SRER_001","SRER_001-M-20.5-2-20210629-BM","SRER_001-M-20.5-2-20210629-GEN","Shrubland","shrubScrub","M",29,0,0.5,0,31.5,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_001-M-30.5-37-20210629","SRER_001","SRER_001-M-30.5-37-20210629-BM","SRER_001-M-30.5-37-20210629-GEN","Shrubland","shrubScrub","M",12,0,1,0,34.1,"dryWetTransition","D14",31.862142,-110.818853,0.366543095458758,0.633456904541242,19.06,8.28,15.82,27.34,0.144810009267841,0.0271084337349398,43.16,55.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-31.5-38.5-20210629","SRER_052","SRER_052-M-31.5-38.5-20210629-BM","SRER_052-M-31.5-38.5-20210629-GEN","Shrubland","shrubScrub","M",8.4,0,0.3,0,35.6,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_052-M-34.5-10-20210629","SRER_052","SRER_052-M-34.5-10-20210629-BM","SRER_052-M-34.5-10-20210629-GEN","Shrubland","shrubScrub","M",26.5,0,0.5,0,35.2,"dryWetTransition","D14",31.909531,-110.833359,0.324530516431925,0.675469483568075,5.64,5.87,5.53,11.51,0.119131455399061,0.0334507042253521,17.04,25.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-31.5-29.5-20210629","SRER_005","SRER_005-M-31.5-29.5-20210629-BM","SRER_005-M-31.5-29.5-20210629-GEN","Shrubland","shrubScrub","M",12,0,3,0,31.8,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-10-3.5-20210629","SRER_053","SRER_053-M-10-3.5-20210629-BM","SRER_053-M-10-3.5-20210629-GEN","Shrubland","shrubScrub","M",23.5,0,2.2,0,35.3,"dryWetTransition","D14",31.909824,-110.835912,0.384140396490088,0.615859603509912,10.15,8.8,11.82,18.95,0.133246668833279,0.0484237894052649,30.77,42.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-0-37-20210629","SRER_005","SRER_005-M-0-37-20210629-BM","SRER_005-M-0-37-20210629-GEN","Shrubland","shrubScrub","M",16,0,1,0,32,"dryWetTransition","D14",31.828844,-110.823985,0.344622501239055,0.655377498760945,27.54,12.13,20.86,39.67,0.125061952750702,0.0343631257227821,60.53,78.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-39-10-20210629","SRER_053","SRER_053-M-39-10-20210629-BM","SRER_053-M-39-10-20210629-GEN","Shrubland","shrubScrub","M",22.8,0,1,0,33.8,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_005-M-4.5-11-20210629","SRER_005","SRER_005-M-4.5-11-20210629-BM","SRER_005-M-4.5-11-20210629-GEN","Shrubland","shrubScrub","M",13.7,0,1.2,0,33.1,"dryWetTransition","D14",31.828844,-110.823985,0.383613445378151,0.616386554621849,30.11,13.9,27.39,44.01,0.136414565826331,0.02703081232493,71.4,92.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_053-M-11.5-34.5-20210629","SRER_053","SRER_053-M-11.5-34.5-20210629-BM","SRER_053-M-11.5-34.5-20210629-GEN","Shrubland","shrubScrub","M",16.2,0,1.4,0,38.3,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-38-27-20210629","SRER_006","SRER_006-M-38-27-20210629-BM","SRER_006-M-38-27-20210629-GEN","Shrubland","shrubScrub","M",28,0,0.1,0,38.7,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-0.5-22.5-20210629","SRER_006","SRER_006-M-0.5-22.5-20210629-BM","SRER_006-M-0.5-22.5-20210629-GEN","Shrubland","shrubScrub","M",25,0,1,0,35.6,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_006-M-6.5-13.5-20210629","SRER_006","SRER_006-M-6.5-13.5-20210629-BM","SRER_006-M-6.5-13.5-20210629-GEN","Shrubland","shrubScrub","M",26,0,1.5,0,32.7,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-1-20.5-20210629","SRER_047","SRER_047-M-1-20.5-20210629-BM","SRER_047-M-1-20.5-20210629-GEN","Shrubland","shrubScrub","M",19.4,0,0.7,0,40.4,"dryWetTransition","D14",31.910358,-110.838435,0.336863543788187,0.663136456211813,7.71,8.57,8.27,16.28,0.119348268839104,0.0386965376782077,24.55,34.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-1-15.5-20210629","SRER_047","SRER_047-M-1-15.5-20210629-BM","SRER_047-M-1-15.5-20210629-GEN","Shrubland","shrubScrub","M",23.5,0,1.4,0,38.8,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_047-M-37.5-35.5-20210629","SRER_047","SRER_047-M-37.5-35.5-20210629-BM","SRER_047-M-37.5-35.5-20210629-GEN","Shrubland","shrubScrub","M",14,0,0,0,42,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-2.5-23-20210629","SRER_003","SRER_003-M-2.5-23-20210629-BM","SRER_003-M-2.5-23-20210629-GEN","Shrubland","shrubScrub","M",28,0,0,0,37.5,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-4.5-19.5-20210629","SRER_003","SRER_003-M-4.5-19.5-20210629-BM","SRER_003-M-4.5-19.5-20210629-GEN","Shrubland","shrubScrub","M",26,0,1.5,0,41,"dryWetTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_003-M-35-31-20210629","SRER_003","SRER_003-M-35-31-20210629-BM","SRER_003-M-35-31-20210629-GEN","Shrubland","shrubScrub","M",31,0,0,0,37.5,"dryWetTransition","D14",31.840609,-110.917189,0.312815338042381,0.687184661957619,4.87,1.94,3.1,6.81,0.115035317860747,0.029263370332997,9.91,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_043-M-7.5-39-20210629","SRER_043","SRER_043-M-7.5-39-20210629-BM","SRER_043-M-7.5-39-20210629-GEN","Shrubland","shrubScrub","M",17.5,0,0.5,0,45,"dryWetTransition","D14",31.910099,-110.837175,0.411010322177041,0.588989677822959,9.78,9.05,13.14,18.83,0.145136065060995,0.044416640600563,31.97,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SRER","SRER_043-M-1.5-4-20210629","SRER_043","SRER_043-M-1.5-4-20210629-BM","SRER_043-M-1.5-4-20210629-GEN","Shrubland","shrubScrub","M",26,0,1.4,0,48.8,"dryWetTransition","D14",31.910099,-110.837175,0.422720247295209,0.577279752704791,8.27,6.67,10.94,14.94,0.149922720247295,0.0502318392581144,25.88,37.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
