sampleID,db_name,seq_depth,reads_classified,pct_classified,taxonomic_rank,taxon_group
OSBS_003-O-20170711-COMP,soil_microbe_db,3922016,22664,0.5778660770379315,order,fungi
OSBS_003-O-20190701-COMP,soil_microbe_db,5583789,58188,1.0420880874975755,order,fungi
OSBS_004-M-20130726-COMP,soil_microbe_db,14047239,136184,0.9694716520449321,order,fungi
OSBS_004-M-20131112-COMP,soil_microbe_db,8786821,115248,1.311600634632252,order,fungi
OSBS_004-M-20140314-COMP,soil_microbe_db,11107971,61208,0.5510277259456295,order,fungi
OSBS_004-M-20200708-COMP,soil_microbe_db,889197,11541,1.2979126110411978,order,fungi
OSBS_005-O-20160824-COMP,soil_microbe_db,21439968,21734,0.10137141995734322,order,fungi
OSBS_005-O-20170712-COMP,soil_microbe_db,563924,833,0.14771494031110574,order,fungi
OSBS_005-O-20200706-COMP,soil_microbe_db,8114,0,0,order,fungi
OSBS_006-M-20130726-COMP,soil_microbe_db,7188276,13444,0.18702676413649114,order,fungi
OSBS_006-M-20140314-COMP,soil_microbe_db,9179713,35331,0.3848813138275674,order,fungi
OSBS_022-M-20140917-COMP,soil_microbe_db,11720344,37384,0.31896674705111044,order,fungi
OSBS_022-O-20160823-COMP,soil_microbe_db,10223884,48981,0.4790840741150819,order,fungi
OSBS_022-O-20170711-COMP,soil_microbe_db,6317321,30773,0.4871210438728696,order,fungi
OSBS_023-O-20160823-COMP,soil_microbe_db,20653903,60676,0.29377498286885534,order,fungi
OSBS_023-O-20170711-COMP,soil_microbe_db,481108,2235,0.4645526576153379,order,fungi
OSBS_026-M-20160822-COMP,soil_microbe_db,2157335,47357,2.1951620865558663,order,fungi
OSBS_026-M-20170711-COMP,soil_microbe_db,2618064,33293,1.2716648638077601,order,fungi
OSBS_026-M-20180710-COMP,soil_microbe_db,8337134,76867,0.9219835017645152,order,fungi
OSBS_026-M-20190702-COMP,soil_microbe_db,4581123,33826,0.7383779042824216,order,fungi
OSBS_026-M-20200708-COMP,soil_microbe_db,4499746,32785,0.7285966807904268,order,fungi
OSBS_027-M-20160825-COMP,soil_microbe_db,3471187,14143,0.4074398757543169,order,fungi
OSBS_027-M-20170711-COMP,soil_microbe_db,6300835,71180,1.1296915408830734,order,fungi
OSBS_027-M-20180710-COMP,soil_microbe_db,13614113,114109,0.8381669815727253,order,fungi
OSBS_027-M-20190702-COMP,soil_microbe_db,1606006,7064,0.43984891712733326,order,fungi
OSBS_027-M-20200708-COMP,soil_microbe_db,4494859,31421,0.699043062307405,order,fungi
OSBS_029-M-20160822-COMP,soil_microbe_db,4809106,33358,0.6936424358290293,order,fungi
OSBS_029-M-20180710-COMP,soil_microbe_db,10910928,73940,0.677669213837723,order,fungi
OSBS_029-M-20190702-COMP,soil_microbe_db,1964298,28027,1.4268201667975022,order,fungi
OSBS_029-M-20200708-COMP,soil_microbe_db,5439961,51888,0.9538303675338848,order,fungi
OSBS_031-M-20160825-COMP,soil_microbe_db,6405040,175331,2.737391179446186,order,fungi
OSBS_031-M-20170710-COMP,soil_microbe_db,5109026,29887,0.5849843003343494,order,fungi
OSBS_031-M-20180710-COMP,soil_microbe_db,2039130,5190,0.2545203101322623,order,fungi
OSBS_031-M-20200708-COMP,soil_microbe_db,2239641,19652,0.8774620575351139,order,fungi
OSBS_063-M-20200706-COMP,soil_microbe_db,4914224,35908,0.7306952226841918,order,fungi
PUUM_004-M-20190109-COMP,soil_microbe_db,8455128,49406,0.5843317806661236,order,fungi
PUUM_004-M-20200114-COMP,soil_microbe_db,4063205,29117,0.7166017958729624,order,fungi
PUUM_004-M-20210106-COMP,soil_microbe_db,485415,374,0.07704747484111533,order,fungi
PUUM_004-O-20210106-COMP,soil_microbe_db,681361,1097,0.1610012900650316,order,fungi
PUUM_006-M-20190107-COMP,soil_microbe_db,1888310,13454,0.7124889451414228,order,fungi
PUUM_006-O-20190107-COMP,soil_microbe_db,8409451,61997,0.7372300522352767,order,fungi
PUUM_006-O-20200106-COMP,soil_microbe_db,4094503,46352,1.1320543665494933,order,fungi
PUUM_007-M-20190109-COMP,soil_microbe_db,12277148,111298,0.9065460479909504,order,fungi
PUUM_007-O-20190109-COMP,soil_microbe_db,5355424,24926,0.46543466959852287,order,fungi
PUUM_007-O-20200114-COMP,soil_microbe_db,3870140,33307,0.8606148614778794,order,fungi
PUUM_010-M-20190109-COMP,soil_microbe_db,8743422,64684,0.7398018761990443,order,fungi
PUUM_010-O-20190109-COMP,soil_microbe_db,7948110,51755,0.651161093643646,order,fungi
PUUM_010-O-20200106-COMP,soil_microbe_db,4052630,24774,0.6113067316779474,order,fungi
PUUM_010-O-20210104-COMP,soil_microbe_db,570093,517,0.0906869580928024,order,fungi
PUUM_014-O-20190107-COMP,soil_microbe_db,8674147,52548,0.605800201449203,order,fungi
PUUM_014-O-20200106-COMP,soil_microbe_db,1105981,5442,0.4920518526086795,order,fungi
PUUM_015-M-20190110-COMP,soil_microbe_db,1921759,7980,0.41524457541242166,order,fungi
PUUM_015-O-20190110-COMP,soil_microbe_db,1353506,6861,0.5069057691654119,order,fungi
PUUM_015-O-20200114-COMP,soil_microbe_db,4421857,36984,0.8363906838235611,order,fungi
PUUM_015-O-20210106-COMP,soil_microbe_db,431853,1571,0.3637811940637207,order,fungi
PUUM_031-M-20190104-COMP,soil_microbe_db,11655205,87943,0.7545384229621015,order,fungi
PUUM_031-O-20200106-COMP,soil_microbe_db,5399524,37575,0.6958946751602549,order,fungi
PUUM_031-O-20210104-COMP,soil_microbe_db,356695,521,0.14606316320666116,order,fungi
PUUM_032-O-20190109-COMP,soil_microbe_db,9719359,63923,0.6576874051056247,order,fungi
PUUM_034-O-20190104-COMP,soil_microbe_db,7299864,48667,0.6666836532844995,order,fungi
PUUM_034-O-20200106-COMP,soil_microbe_db,4057981,38983,0.9606501361144866,order,fungi
PUUM_036-O-20190104-COMP,soil_microbe_db,4557621,28834,0.6326546239803617,order,fungi
PUUM_036-O-20200113-COMP,soil_microbe_db,4399713,33386,0.7588222231768299,order,fungi
PUUM_040-O-20200113-COMP,soil_microbe_db,2683552,23597,0.8793196479889341,order,fungi
PUUM_040-O-20210104-COMP,soil_microbe_db,422285,1382,0.3272671300188261,order,fungi
RMNP_002-O-20170807-COMP,soil_microbe_db,9330316,28240,0.30266927722490855,order,fungi
RMNP_002-O-20200629-COMP,soil_microbe_db,5766859,64639,1.1208701305164561,order,fungi
RMNP_004-M-20200629-COMP,soil_microbe_db,5590207,77318,1.383097262766835,order,fungi
RMNP_004-O-20170808-COMP,soil_microbe_db,9497005,20230,0.2130145240525829,order,fungi
RMNP_004-O-20200629-COMP,soil_microbe_db,6673297,61724,0.9249401008227267,order,fungi
RMNP_005-O-20170808-COMP,soil_microbe_db,12928886,41243,0.31899886811593825,order,fungi
RMNP_006-O-20170808-COMP,soil_microbe_db,2187272,2014,0.09207816860454483,order,fungi
RMNP_013-M-20200629-COMP,soil_microbe_db,6040936,33900,0.561171315173675,order,fungi
RMNP_013-O-20170807-COMP,soil_microbe_db,12066611,23014,0.19072463676835194,order,fungi
RMNP_013-O-20200629-COMP,soil_microbe_db,6676417,34824,0.5215971381056635,order,fungi
RMNP_019-M-20170807-COMP,soil_microbe_db,3073873,12680,0.4125089097695318,order,fungi
RMNP_019-O-20170807-COMP,soil_microbe_db,1431523,1564,0.10925426975326277,order,fungi
RMNP_041-M-20170807-COMP,soil_microbe_db,1833105,687,0.03747739491191176,order,fungi
RMNP_041-M-20200701-COMP,soil_microbe_db,6729445,46209,0.6866688114695937,order,fungi
RMNP_041-O-20170807-COMP,soil_microbe_db,2808159,5025,0.17894285900477858,order,fungi
RMNP_041-O-20200701-COMP,soil_microbe_db,6141114,34056,0.5545573653249232,order,fungi
RMNP_043-M-20200701-COMP,soil_microbe_db,6165497,34684,0.5625499452842163,order,fungi
RMNP_043-O-20170807-COMP,soil_microbe_db,2974728,8661,0.2911526700928623,order,fungi
RMNP_043-O-20200701-COMP,soil_microbe_db,16580546,186757,1.1263621837302582,order,fungi
RMNP_044-O-20170807-COMP,soil_microbe_db,6212966,16384,0.26370657750259696,order,fungi
RMNP_045-M-20200701-COMP,soil_microbe_db,9197963,49772,0.5411198109842364,order,fungi
RMNP_045-O-20170807-COMP,soil_microbe_db,2793826,4359,0.15602260126435935,order,fungi
RMNP_045-O-20200701-COMP,soil_microbe_db,8145071,58383,0.7167893318548113,order,fungi
SCBI_002-M-20140915-COMP,soil_microbe_db,12519073,38747,0.30950374680297815,order,fungi
SCBI_003-M-20140915-COMP,soil_microbe_db,10961695,16947,0.1546020027012246,order,fungi
SCBI_003-M-20170717-COMP,soil_microbe_db,14139731,83255,0.588801866174116,order,fungi
SCBI_003-M-20180716-COMP,soil_microbe_db,6853608,11837,0.172711949676725,order,fungi
SCBI_003-M-20190729-COMP,soil_microbe_db,3433348,13285,0.3869400946248385,order,fungi
SCBI_003-M-20200720-COMP,soil_microbe_db,3453246,17707,0.5127639328330504,order,fungi
SCBI_004-M-20170717-COMP,soil_microbe_db,13986035,80712,0.5770899329223758,order,fungi
SCBI_004-M-20180717-COMP,soil_microbe_db,6650166,14400,0.21653594812520469,order,fungi
SCBI_004-M-20190729-COMP,soil_microbe_db,4484497,29145,0.64990566389051,order,fungi
SCBI_004-M-20200720-COMP,soil_microbe_db,10674483,62512,0.5856208680083148,order,fungi
SCBI_005-M-20170719-COMP,soil_microbe_db,13574780,80944,0.5962822233583159,order,fungi
SCBI_005-M-20180718-COMP,soil_microbe_db,7111712,5999,0.08435380960308854,order,fungi
SCBI_005-M-20190729-COMP,soil_microbe_db,5470150,65048,1.18914472180836,order,fungi
SCBI_005-M-20200720-COMP,soil_microbe_db,9049881,36043,0.39827043029626574,order,fungi
SCBI_006-M-20140915-COMP,soil_microbe_db,4623447,7849,0.1697651124799311,order,fungi
SCBI_006-M-20170717-COMP,soil_microbe_db,12372832,86198,0.6966715461747157,order,fungi
SCBI_006-M-20180717-COMP,soil_microbe_db,7277535,18041,0.2478998726904096,order,fungi
SCBI_006-M-20190729-COMP,soil_microbe_db,5788138,36451,0.6297534716691274,order,fungi
SCBI_006-M-20200720-COMP,soil_microbe_db,4942071,29553,0.5979881713556928,order,fungi
SCBI_008-M-20170718-COMP,soil_microbe_db,14426824,80288,0.5565188845445124,order,fungi
SCBI_008-M-20180716-COMP,soil_microbe_db,6947827,12696,0.1827333927571887,order,fungi
SCBI_008-M-20190730-COMP,soil_microbe_db,3789884,21441,0.5657429092816562,order,fungi
SCBI_008-M-20200721-COMP,soil_microbe_db,4336471,23611,0.5444749889945073,order,fungi
SCBI_010-M-20190729-COMP,soil_microbe_db,3653438,29024,0.7944297946208476,order,fungi
SCBI_010-M-20200720-COMP,soil_microbe_db,3776156,19798,0.5242897804010216,order,fungi
SCBI_012-M-20140915-COMP,soil_microbe_db,10580801,24596,0.23245877131608467,order,fungi
SCBI_012-M-20170719-COMP,soil_microbe_db,7604211,44440,0.5844130311481361,order,fungi
SCBI_012-M-20180718-COMP,soil_microbe_db,6427910,12617,0.19628463995295517,order,fungi
SCBI_045-M-20170717-COMP,soil_microbe_db,7602945,42172,0.5546797984202174,order,fungi
SCBI_045-M-20180718-COMP,soil_microbe_db,7456460,19271,0.25844703787051765,order,fungi
SCBI_045-M-20190730-COMP,soil_microbe_db,8307124,102097,1.2290294450883361,order,fungi
SCBI_045-M-20200721-COMP,soil_microbe_db,4244556,26407,0.622138098778765,order,fungi
SCBI_047-M-20170719-COMP,soil_microbe_db,6473635,41896,0.6471789033518263,order,fungi
SCBI_047-M-20180717-COMP,soil_microbe_db,5650333,8699,0.1539555279308317,order,fungi
SCBI_047-M-20190730-COMP,soil_microbe_db,4077657,10704,0.2625036877795263,order,fungi
SCBI_047-M-20200721-COMP,soil_microbe_db,4958665,28998,0.5847944960992525,order,fungi
SCBI_049-M-20170719-COMP,soil_microbe_db,7948385,49593,0.6239380704382085,order,fungi
SCBI_049-M-20180716-COMP,soil_microbe_db,6157043,11504,0.18684293742954206,order,fungi
SCBI_049-M-20190730-COMP,soil_microbe_db,5945088,26988,0.45395459242991865,order,fungi
SCBI_049-M-20200721-COMP,soil_microbe_db,4295098,38729,0.9017023592942467,order,fungi
SCBI_067-M-20170719-COMP,soil_microbe_db,6108088,34694,0.5680009849235964,order,fungi
SCBI_067-M-20180717-COMP,soil_microbe_db,5884013,11970,0.20343258928897678,order,fungi
SCBI_067-M-20190730-COMP,soil_microbe_db,1802059,10601,0.5882715271808525,order,fungi
SCBI_067-M-20200721-COMP,soil_microbe_db,8475531,43059,0.5080389653462419,order,fungi
SERC_001-M-20170710-COMP,soil_microbe_db,5892599,47595,0.8077081097831365,order,fungi
SERC_002-M-20170712-COMP,soil_microbe_db,6435971,42683,0.6631944115347941,order,fungi
SERC_003-M-20170711-COMP,soil_microbe_db,4373476,22620,0.5172087373978959,order,fungi
SERC_004-M-20170710-COMP,soil_microbe_db,5602246,30851,0.5506898483215482,order,fungi
SERC_005-M-20170711-COMP,soil_microbe_db,4975700,33221,0.6676648511767189,order,fungi
SERC_007-M-20170710-COMP,soil_microbe_db,5128906,28579,0.5572143455153984,order,fungi
SERC_044-M-20170711-COMP,soil_microbe_db,6236226,36847,0.5908541480055405,order,fungi
SERC_045-M-20170711-COMP,soil_microbe_db,6669322,48113,0.7214076633276966,order,fungi
SERC_047-M-20170711-COMP,soil_microbe_db,10310010,103544,1.0043055244369306,order,fungi
SERC_049-M-20170711-COMP,soil_microbe_db,6081709,44564,0.7327545596147398,order,fungi
SJER_001-M-20170314-COMP,soil_microbe_db,24607403,64393,0.26168141351608704,order,fungi
SJER_001-M-20180220-COMP,soil_microbe_db,8254655,33571,0.4066917393882603,order,fungi
SJER_001-M-20190313-COMP,soil_microbe_db,1613805,3989,0.24717980177282878,order,fungi
SJER_001-M-20210301-COMP,soil_microbe_db,360302,142,0.039411382673423964,order,fungi
SJER_001-O-20170314-COMP,soil_microbe_db,24358238,71986,0.2955304074128843,order,fungi
SJER_002-M-20170314-COMP,soil_microbe_db,15717767,40130,0.2553161654578541,order,fungi
SJER_002-M-20180222-COMP,soil_microbe_db,8385582,45780,0.5459370619713694,order,fungi
SJER_002-M-20190312-COMP,soil_microbe_db,2035779,2974,0.14608658405455602,order,fungi
SJER_002-M-20210301-COMP,soil_microbe_db,409041,260,0.06356331027940965,order,fungi
SJER_003-M-20170316-COMP,soil_microbe_db,15087297,43429,0.28785142892063437,order,fungi
SJER_003-M-20180219-COMP,soil_microbe_db,22042585,78728,0.3571631911592946,order,fungi
SJER_003-M-20190311-COMP,soil_microbe_db,2495158,8695,0.3484749262371361,order,fungi
SJER_003-M-20210301-COMP,soil_microbe_db,349480,159,0.0454961657319446,order,fungi
SJER_004-M-20170313-COMP,soil_microbe_db,28463438,90467,0.3178358144929646,order,fungi
SJER_004-M-20180227-COMP,soil_microbe_db,8352020,26983,0.32307154436890717,order,fungi
SJER_004-M-20190312-COMP,soil_microbe_db,6796578,39915,0.5872808345611571,order,fungi
SJER_004-M-20210304-COMP,soil_microbe_db,467196,678,0.14512110548891685,order,fungi
SJER_005-M-20170315-COMP,soil_microbe_db,21113753,68788,0.32579712379888126,order,fungi
SJER_005-M-20180227-COMP,soil_microbe_db,5441111,11903,0.21876047005841268,order,fungi
SJER_005-M-20190312-COMP,soil_microbe_db,2149987,8548,0.39758379934390303,order,fungi
SJER_025-M-20170315-COMP,soil_microbe_db,15240986,37262,0.24448549457364502,order,fungi
SJER_025-M-20180227-COMP,soil_microbe_db,5463671,9566,0.17508374863713427,order,fungi
SJER_025-M-20190313-COMP,soil_microbe_db,719086,1315,0.18287103350642342,order,fungi
SJER_025-O-20170315-COMP,soil_microbe_db,22102935,142041,0.642634111714123,order,fungi
SJER_045-M-20170316-COMP,soil_microbe_db,21035278,72451,0.3444261587605355,order,fungi
SJER_045-M-20180222-COMP,soil_microbe_db,4385953,7803,0.17790888320052678,order,fungi
SJER_045-M-20190311-COMP,soil_microbe_db,9856982,53984,0.5476727054995129,order,fungi
SJER_045-M-20210310-COMP,soil_microbe_db,440991,285,0.06462716926195773,order,fungi
SJER_046-M-20170316-COMP,soil_microbe_db,24855715,112843,0.4539921704123176,order,fungi
SJER_046-M-20180222-COMP,soil_microbe_db,5481999,7128,0.13002556184340786,order,fungi
SJER_046-M-20190311-COMP,soil_microbe_db,999358,711,0.07114567552368621,order,fungi
SJER_046-M-20210310-COMP,soil_microbe_db,284497,149,0.05237313574484089,order,fungi
SJER_047-M-20170315-COMP,soil_microbe_db,15664450,44720,0.28548720191261107,order,fungi
SJER_047-M-20180220-COMP,soil_microbe_db,6180308,17599,0.28475927089717856,order,fungi
SJER_047-M-20190313-COMP,soil_microbe_db,1725515,4296,0.2489691483412199,order,fungi
SJER_047-M-20210311-COMP,soil_microbe_db,404031,357,0.08835955656867914,order,fungi
SJER_048-M-20170314-COMP,soil_microbe_db,15187081,27732,0.18260256859102814,order,fungi
SJER_048-M-20180220-COMP,soil_microbe_db,6162509,18750,0.30425919053424505,order,fungi
SJER_048-M-20190313-COMP,soil_microbe_db,1175545,1700,0.14461377488739266,order,fungi
SJER_048-M-20210310-COMP,soil_microbe_db,380032,359,0.09446572920175143,order,fungi
SOAP_001-M-20180529-COMP,soil_microbe_db,6173280,18971,0.3073082704818184,order,fungi
SOAP_002-M-20180531-COMP,soil_microbe_db,5346151,9231,0.17266627897341472,order,fungi
SOAP_003-M-20180531-COMP,soil_microbe_db,792619,2094,0.2641874595486608,order,fungi
SOAP_004-M-20180530-COMP,soil_microbe_db,6208550,25279,0.4071643137286484,order,fungi
SOAP_005-M-20180529-COMP,soil_microbe_db,8143950,24934,0.30616592685367666,order,fungi
SOAP_031-M-20180531-COMP,soil_microbe_db,7922676,34234,0.43210147682424477,order,fungi
SOAP_043-M-20180531-COMP,soil_microbe_db,8953687,23072,0.2576815562125413,order,fungi
SOAP_044-M-20180530-COMP,soil_microbe_db,6205054,6630,0.10684838520341644,order,fungi
SOAP_045-M-20180530-COMP,soil_microbe_db,8872780,19072,0.21494954230804778,order,fungi
SRER_001-M-20170815-COMP,soil_microbe_db,4374371,16181,0.3699046102856845,order,fungi
SRER_001-M-20180801-COMP,soil_microbe_db,8870332,20794,0.23442189086045484,order,fungi
SRER_001-M-20190806-COMP,soil_microbe_db,6103087,72913,1.1946904902387923,order,fungi
SRER_002-M-20170815-COMP,soil_microbe_db,2988591,11192,0.3744908553897137,order,fungi
SRER_002-M-20180801-COMP,soil_microbe_db,208413,1000,0.4798165181634543,order,fungi
SRER_002-M-20190806-COMP,soil_microbe_db,5232139,49812,0.9520389271003694,order,fungi
SRER_003-M-20170815-COMP,soil_microbe_db,875906,816,0.093160681625653885,order,fungi
SRER_003-M-20180801-COMP,soil_microbe_db,192585,5486,2.848612301061869,order,fungi
SRER_003-M-20190806-COMP,soil_microbe_db,4466153,28281,0.6332295378147591,order,fungi
SRER_004-M-20170815-COMP,soil_microbe_db,4528368,15695,0.34659285641096305,order,fungi
SRER_004-M-20180801-COMP,soil_microbe_db,10107810,20360,0.20142840041512455,order,fungi
SRER_004-M-20190806-COMP,soil_microbe_db,5044539,34361,0.6811524303806552,order,fungi
SRER_004-M-20210809-COMP,soil_microbe_db,112809758,79057,0.07007993049679266,order,fungi
SRER_005-M-20170815-COMP,soil_microbe_db,2548526,13497,0.5296002473586693,order,fungi
SRER_005-M-20180801-COMP,soil_microbe_db,896134,2582,0.28812655250219277,order,fungi
SRER_005-M-20190806-COMP,soil_microbe_db,7151779,44828,0.6268090778532166,order,fungi
SRER_005-M-20210810-COMP,soil_microbe_db,205102419,0,0,order,fungi
SRER_006-M-20180801-COMP,soil_microbe_db,1531,0,0,order,fungi
SRER_006-M-20190806-COMP,soil_microbe_db,5569771,25511,0.45802601220050165,order,fungi
SRER_006-M-20210809-COMP,soil_microbe_db,167920672,119614,0.0712324448058426,order,fungi
SRER_043-M-20170815-COMP,soil_microbe_db,1951217,3226,0.16533271286586781,order,fungi
SRER_043-M-20180801-COMP,soil_microbe_db,5142052,11014,0.21419464447267356,order,fungi
SRER_043-M-20190806-COMP,soil_microbe_db,3309360,38248,1.1557521696037905,order,fungi
SRER_043-M-20210809-COMP,soil_microbe_db,207861429,0,0,order,fungi
SRER_047-M-20170815-COMP,soil_microbe_db,2316090,4101,0.17706565807028224,order,fungi
SRER_047-M-20180801-COMP,soil_microbe_db,10412770,15994,0.1535998586351182,order,fungi
SRER_047-M-20190806-COMP,soil_microbe_db,5223806,31538,0.6037360499222214,order,fungi
SRER_047-M-20210809-COMP,soil_microbe_db,107286289,87446,0.08150715325795264,order,fungi
SRER_052-M-20170815-COMP,soil_microbe_db,3782172,12220,0.3230947719987351,order,fungi
SRER_052-M-20180801-COMP,soil_microbe_db,2635,0,0,order,fungi
SRER_052-M-20190806-COMP,soil_microbe_db,6671158,56970,0.8539746772599299,order,fungi
SRER_052-M-20210810-COMP,soil_microbe_db,213549584,0,0,order,fungi
SRER_053-M-20170815-COMP,soil_microbe_db,5922001,28397,0.4795169740768365,order,fungi
SRER_053-M-20180801-COMP,soil_microbe_db,10414072,28368,0.272400651733539,order,fungi
SRER_053-M-20190806-COMP,soil_microbe_db,4245879,21025,0.4951860380382955,order,fungi
SRER_053-M-20210810-COMP,soil_microbe_db,265670942,0,0,order,fungi
STEI_001-M-20160720-COMP,soil_microbe_db,11410690,72402,0.6345102706321879,order,fungi
STEI_001-M-20170705-COMP,soil_microbe_db,16054595,52237,0.3253710230622448,order,fungi
STEI_002-M-20160721-COMP,soil_microbe_db,7018669,41642,0.5933033741867582,order,fungi
STEI_002-M-20170705-COMP,soil_microbe_db,10955147,22604,0.20633223817078855,order,fungi
STEI_003-M-20160720-COMP,soil_microbe_db,7137060,41632,0.5833214236674485,order,fungi
STEI_003-M-20170705-COMP,soil_microbe_db,32707012,158790,0.48549222411389953,order,fungi
STEI_003-O-20160720-COMP,soil_microbe_db,8344470,66761,0.8000627960793196,order,fungi
STEI_004-M-20160721-COMP,soil_microbe_db,6038928,35620,0.5898397861342277,order,fungi
STEI_004-M-20170705-COMP,soil_microbe_db,25322155,57565,0.2273305727731309,order,fungi
STEI_005-M-20160720-COMP,soil_microbe_db,9444548,62369,0.6603704062915452,order,fungi
STEI_008-M-20170705-COMP,soil_microbe_db,5374165,16212,0.3016654680308476,order,fungi
STEI_008-O-20160721-COMP,soil_microbe_db,3863743,29227,0.7564426515945807,order,fungi
STEI_021-M-20170705-COMP,soil_microbe_db,4936907,6990,0.14158662498604896,order,fungi
STEI_021-O-20170705-COMP,soil_microbe_db,6538898,17598,0.2691279172729105,order,fungi
STEI_047-M-20170706-COMP,soil_microbe_db,3680165,16156,0.43900205561435424,order,fungi
STEI_053-M-20160721-COMP,soil_microbe_db,4052012,29854,0.7367697825179196,order,fungi
STEI_053-M-20170706-COMP,soil_microbe_db,4049697,6040,0.1491469608713936,order,fungi
STEI_059-M-20160720-COMP,soil_microbe_db,4547769,25483,0.5603406857296401,order,fungi
STEI_059-M-20170706-COMP,soil_microbe_db,26076957,67291,0.25804774690543836,order,fungi
STEI_059-O-20160720-COMP,soil_microbe_db,7276751,56166,0.7718554613178327,order,fungi
STEI_060-M-20160726-COMP,soil_microbe_db,7952035,78533,0.9875836814098529,order,fungi
STEI_060-M-20170706-COMP,soil_microbe_db,20868356,76722,0.3676475521119153,order,fungi
STEI_060-O-20160726-COMP,soil_microbe_db,3570565,42685,1.1954690644197767,order,fungi
STEI_060-O-20170706-COMP,soil_microbe_db,39833442,148875,0.3737437502890159,order,fungi
STER_003-M-20130627-COMP,soil_microbe_db,14988232,21553,0.14379948215373234,order,fungi
STER_003-M-20131217-COMP,soil_microbe_db,10844847,29853,0.27527359307143756,order,fungi
STER_003-M-20140325-COMP,soil_microbe_db,14495338,62691,0.4324907773795962,order,fungi
STER_004-M-20131217-COMP,soil_microbe_db,10890399,25563,0.2347296917220388,order,fungi
STER_004-M-20140325-COMP,soil_microbe_db,9503294,50412,0.5304686985375807,order,fungi
STER_005-M-20140325-COMP,soil_microbe_db,16311689,24555,0.15053621976240475,order,fungi
STER_005-M-20140618-COMP,soil_microbe_db,10046544,37966,0.37790109713350184,order,fungi
STER_005-M-20160816-COMP,soil_microbe_db,3295826,15312,0.4645876329636334,order,fungi
STER_006-M-20140325-COMP,soil_microbe_db,8059230,23607,0.292918802416608,order,fungi
STER_006-M-20140618-COMP,soil_microbe_db,12192982,92063,0.7550490929946424,order,fungi
STER_006-M-20160815-COMP,soil_microbe_db,3246321,14376,0.4428397561424147,order,fungi
STER_006-M-20170606-COMP,soil_microbe_db,6753578,13907,0.2059204765237034,order,fungi
STER_010-M-20170606-COMP,soil_microbe_db,2833738,5625,0.19850106114256152,order,fungi
STER_011-M-20170606-COMP,soil_microbe_db,6537801,13274,0.2030346289218653,order,fungi
STER_012-M-20170606-COMP,soil_microbe_db,1276682,773,0.06054757566880398,order,fungi
STER_016-M-20130627-COMP,soil_microbe_db,12883492,18509,0.1436644661245569,order,fungi
STER_016-M-20170606-COMP,soil_microbe_db,4184201,4643,0.11096503251158346,order,fungi
STER_018-M-20140618-COMP,soil_microbe_db,11967876,57537,0.48076199987366175,order,fungi
STER_018-M-20160815-COMP,soil_microbe_db,123054,478,0.3884473483186243,order,fungi
STER_026-M-20140618-COMP,soil_microbe_db,13055980,11669,0.08937666877553427,order,fungi
STER_026-M-20160816-COMP,soil_microbe_db,654735,613,0.09362566534552147,order,fungi
STER_026-M-20170605-COMP,soil_microbe_db,2751572,2221,0.08071749530813659,order,fungi
STER_027-M-20160817-COMP,soil_microbe_db,2713975,12319,0.4539098554702973,order,fungi
STER_027-M-20170605-COMP,soil_microbe_db,835942,1712,0.20479889753116845,order,fungi
STER_028-M-20160816-COMP,soil_microbe_db,1920386,6488,0.33784874499189227,order,fungi
STER_028-M-20170605-COMP,soil_microbe_db,1588135,910,0.05729991467979738,order,fungi
STER_029-M-20160817-COMP,soil_microbe_db,1571140,5165,0.32874218720164977,order,fungi
STER_029-M-20170605-COMP,soil_microbe_db,9902218,28591,0.2887332918746083,order,fungi
STER_031-M-20160817-COMP,soil_microbe_db,37103,536,1.4446271191008813,order,fungi
STER_031-M-20170605-COMP,soil_microbe_db,8895150,21347,0.23998471076935182,order,fungi
STER_033-M-20160818-COMP,soil_microbe_db,82908,95,0.11458484102861004,order,fungi
STER_034-M-20160817-COMP,soil_microbe_db,2083372,7821,0.3754010325568357,order,fungi
STER_035-M-20160817-COMP,soil_microbe_db,665654,1013,0.15218116318688085,order,fungi
TALL_001-M-20140708-COMP,soil_microbe_db,7648319,25694,0.33594310069964395,order,fungi
TALL_001-M-20160823-COMP,soil_microbe_db,8977878,46448,0.5173605611481912,order,fungi
TALL_001-M-20170612-COMP,soil_microbe_db,6884302,30918,0.44910871138424785,order,fungi
TALL_001-M-20180620-COMP,soil_microbe_db,7591839,59574,0.7847110561749268,order,fungi
TALL_001-M-20190618-COMP,soil_microbe_db,2483891,19274,0.7759599756994168,order,fungi
TALL_001-M-20200713-COMP,soil_microbe_db,7168777,83735,1.1680513984463459,order,fungi
TALL_001-O-20140516-COMP,soil_microbe_db,11947711,52657,0.44072877223093193,order,fungi
TALL_001-O-20140708-COMP,soil_microbe_db,13837202,73058,0.5279824635067119,order,fungi
TALL_001-O-20170612-COMP,soil_microbe_db,7163494,41215,0.5753477283571398,order,fungi
TALL_002-M-20140708-COMP,soil_microbe_db,11034446,26316,0.23848954446829498,order,fungi
TALL_002-M-20170612-COMP,soil_microbe_db,8317658,112119,1.3479635734001085,order,fungi
TALL_002-M-20180620-COMP,soil_microbe_db,6146714,21399,0.3481372323488615,order,fungi
TALL_002-M-20200708-COMP,soil_microbe_db,7006209,58476,0.8346311107761701,order,fungi
