sampleID,db_name,samp_name,taxonomic_rank,filter_status,taxon_group,reads_classified,seq_depth,pct_classified
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,phylum,after,fungi,133405,16769578,0.7955179313397154
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,class,after,all_domain,2016748,16769578,12.026229878891407
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,order,after,all_domain,1620251,16769578,9.661847185421124
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,family,after,all_domain,1503462,16769578,8.96541344093453
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,genus,after,all_domain,1289947,16769578,7.692185217779482
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,species,after,all_domain,1133696,16769578,6.760432492696
OAES_045-M-20170627-COMP,soil_microbe_db,OAES_045-M-20170627-COMP_soil_microbe_db,strain,after,all_domain,112457,16769578,0.6706012518621518
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,phylum,after,all_domain,697986,5239817,13.320808722900054
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,phylum,after,fungi,15460,5239817,0.2950484721126711
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,class,after,all_domain,627351,5239817,11.972765461083851
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,order,after,all_domain,501332,5239817,9.56773872064616
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,family,after,all_domain,464527,5239817,8.865328693731097
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,genus,after,all_domain,388367,5239817,7.411842818174757
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,species,after,all_domain,351910,5239817,6.716074244577626
OAES_045-M-20180530-COMP,soil_microbe_db,OAES_045-M-20180530-COMP_soil_microbe_db,strain,after,all_domain,32962,5239817,0.6290677708782577
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,phylum,after,all_domain,297036,1828467,16.245083996593866
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,phylum,after,fungi,9408,1828467,0.5145293844515652
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,class,after,all_domain,279945,1828467,15.31036655296486
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,order,after,all_domain,246335,1828467,13.472214702261512
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,family,after,all_domain,231169,1828467,12.642776708576092
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,genus,after,all_domain,186553,1828467,10.202699857312163
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,species,after,all_domain,179429,1828467,9.813083856585871
ONAQ_002-M-20160729-COMP,soil_microbe_db,ONAQ_002-M-20160729-COMP_soil_microbe_db,strain,after,all_domain,17073,1828467,0.9337330124087556
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,phylum,after,all_domain,304413,2659348,11.446903526729107
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,phylum,after,fungi,5751,2659348,0.21625601463215793
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,class,after,all_domain,280911,2659348,10.563153073610525
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,order,after,all_domain,231434,2659348,8.70265944885739
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,family,after,all_domain,214616,2659348,8.070248797825633
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,genus,after,all_domain,164268,2659348,6.1770027841410755
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,species,after,all_domain,159202,2659348,5.986504962870598
ONAQ_002-M-20170625-COMP,soil_microbe_db,ONAQ_002-M-20170625-COMP_soil_microbe_db,strain,after,all_domain,14147,2659348,0.5319724985221942
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,phylum,after,all_domain,1150495,8822047,13.04113433084181
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,phylum,after,fungi,28643,8822047,0.324675214267165
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,class,after,all_domain,1072739,8822047,12.159751585998126
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,order,after,all_domain,906058,8822047,10.27038282611734
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,family,after,all_domain,846082,8822047,9.59054060809243
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,genus,after,all_domain,640406,8822047,7.259154252975527
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,species,after,all_domain,611764,8822047,6.934490373946092
ONAQ_002-M-20180531-COMP,soil_microbe_db,ONAQ_002-M-20180531-COMP_soil_microbe_db,strain,after,all_domain,54864,8822047,0.6218964827550794
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,phylum,after,all_domain,410217,2094241,19.58786023194083
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,phylum,after,fungi,15905,2094241,0.759463691141564
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,class,after,all_domain,387997,2094241,18.526855314168714
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,order,after,all_domain,347813,2094241,16.608069462874617
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,family,after,all_domain,325343,2094241,15.535127046027656
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,genus,after,all_domain,268259,2094241,12.809366257274116
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,species,after,all_domain,258089,2094241,12.323748794909468
ONAQ_002-M-20190618-COMP,soil_microbe_db,ONAQ_002-M-20190618-COMP_soil_microbe_db,strain,after,all_domain,25296,2094241,1.2078839063889972
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,phylum,after,all_domain,1305823,8163954,15.99498233331545
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,phylum,after,fungi,56292,8163954,0.6895188287440129
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,class,after,all_domain,1232219,8163954,15.093409394516433
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,order,after,all_domain,1087648,8163954,13.322564041884608
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,family,after,all_domain,1017600,8163954,12.464548428371842
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,genus,after,all_domain,815551,8163954,9.989656972589508
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,species,after,all_domain,786999,8163954,9.639924477771434
ONAQ_002-M-20200709-COMP,soil_microbe_db,ONAQ_002-M-20200709-COMP_soil_microbe_db,strain,after,all_domain,75778,8163954,0.9282021922220532
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,phylum,after,all_domain,61223,331681,18.458398280275325
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,phylum,after,fungi,1965,331681,0.5924367087653498
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,class,after,all_domain,58272,331681,17.568687986348326
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,order,after,all_domain,51902,331681,15.648167968620452
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,family,after,all_domain,48931,331681,14.752427784527905
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,genus,after,all_domain,38716,331681,11.672661382472919
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,species,after,all_domain,37543,331681,11.319008324263374
ONAQ_002-M-20210524-COMP,soil_microbe_db,ONAQ_002-M-20210524-COMP_soil_microbe_db,strain,after,all_domain,3612,331681,1.0889981638984445
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,phylum,after,all_domain,1206891,8577642,14.070195515270981
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,phylum,after,fungi,27215,8577642,0.31727833826592433
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,class,after,all_domain,1124271,8577642,13.106993740237701
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,order,after,all_domain,951371,8577642,11.091288258474764
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,family,after,all_domain,888534,8577642,10.358720963173795
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,genus,after,all_domain,711640,8577642,8.296452568199978
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,species,after,all_domain,673971,8577642,7.857299243778185
ONAQ_003-M-20160725-COMP,soil_microbe_db,ONAQ_003-M-20160725-COMP_soil_microbe_db,strain,after,all_domain,63650,8577642,0.7420454246050371
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,phylum,after,all_domain,60853,469982,12.94794268716674
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,phylum,after,fungi,1253,469982,0.2666059551216855
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,class,after,all_domain,56428,469982,12.00641726704427
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,order,after,all_domain,46984,469982,9.996978607691357
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,family,after,all_domain,43763,469982,9.311633211484695
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,genus,after,all_domain,35458,469982,7.544544259141839
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,species,after,all_domain,34039,469982,7.242617802383922
ONAQ_003-M-20170626-COMP,soil_microbe_db,ONAQ_003-M-20170626-COMP_soil_microbe_db,strain,after,all_domain,3050,469982,0.6489610240392185
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,phylum,after,all_domain,1162285,9194831,12.640634721834473
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,phylum,after,fungi,32850,9194831,0.35726594648667276
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,class,after,all_domain,1082202,9194831,11.769677985381135
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,order,after,all_domain,904170,9194831,9.833459690558751
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,family,after,all_domain,844831,9194831,9.188107970663083
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,genus,after,all_domain,677387,9194831,7.367041330069036
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,species,after,all_domain,632051,9194831,6.87398169689035
ONAQ_003-M-20180531-COMP,soil_microbe_db,ONAQ_003-M-20180531-COMP_soil_microbe_db,strain,after,all_domain,60579,9194831,0.6588375577539163
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,phylum,after,all_domain,54779,277102,19.768532886807026
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,phylum,after,fungi,1658,277102,0.5983356309229092
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,class,after,all_domain,51675,277102,18.648367749059915
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,order,after,all_domain,45948,277102,16.58161976456323
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,family,after,all_domain,42861,277102,15.467589551861769
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,genus,after,all_domain,36336,277102,13.112860968163348
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,species,after,all_domain,34452,277102,12.432966921927665
ONAQ_003-M-20190618-COMP,soil_microbe_db,ONAQ_003-M-20190618-COMP_soil_microbe_db,strain,after,all_domain,3454,277102,1.2464724180987505
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,phylum,after,all_domain,1039203,6193534,16.778837413341073
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,phylum,after,fungi,35950,6193534,0.5804440566565066
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,class,after,all_domain,982908,6193534,15.86990561446825
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,order,after,all_domain,871996,6193534,14.079134787990185
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,family,after,all_domain,817575,6193534,13.200460351069356
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,genus,after,all_domain,658329,6193534,10.629295003466519
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,species,after,all_domain,630573,6193534,10.181150212463514
ONAQ_003-M-20200709-COMP,soil_microbe_db,ONAQ_003-M-20200709-COMP_soil_microbe_db,strain,after,all_domain,62215,6193534,1.0045153542387917
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,phylum,after,all_domain,118955,657735,18.08555117182452
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,phylum,after,fungi,3493,657735,0.5310649425680556
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,class,after,all_domain,113036,657735,17.185644674526976
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,order,after,all_domain,101185,657735,15.38385520004257
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,family,after,all_domain,95620,657735,14.537769770500278
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,genus,after,all_domain,75199,657735,11.433023938212198
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,species,after,all_domain,72895,657735,11.082730887059377
ONAQ_003-M-20210527-COMP,soil_microbe_db,ONAQ_003-M-20210527-COMP_soil_microbe_db,strain,after,all_domain,7318,657735,1.1126061407709793
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,phylum,after,all_domain,905023,6950598,13.0207933187907
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,phylum,after,fungi,20125,6950598,0.2895434320903036
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,class,after,all_domain,839585,6950598,12.079320369268947
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,order,after,all_domain,701189,6950598,10.088182340569833
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,family,after,all_domain,652347,6950598,9.385480213357182
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,genus,after,all_domain,511474,6950598,7.358704963227625
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,species,after,all_domain,487767,6950598,7.017626397038068
ONAQ_004-M-20160727-COMP,soil_microbe_db,ONAQ_004-M-20160727-COMP_soil_microbe_db,strain,after,all_domain,45659,6950598,0.6569075063757104
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,phylum,after,all_domain,1492630,11774536,12.676762804071432
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,phylum,after,fungi,40278,11774536,0.34207717399649545
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,class,after,all_domain,1391113,11774536,11.814588702263936
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,order,after,all_domain,1170812,11774536,9.943593530989245
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,family,after,all_domain,1091840,11774536,9.2728919424086
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,genus,after,all_domain,838491,11774536,7.12122329066725
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,species,after,all_domain,814687,11774536,6.919058211720615
ONAQ_004-M-20170625-COMP,soil_microbe_db,ONAQ_004-M-20170625-COMP_soil_microbe_db,strain,after,all_domain,74811,11774536,0.6353626164122306
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,phylum,after,all_domain,693357,5782266,11.991094840673188
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,phylum,after,fungi,16006,5782266,0.2768118934687543
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,class,after,all_domain,636915,5782266,11.014972330916633
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,order,after,all_domain,522071,5782266,9.028830565733227
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,family,after,all_domain,482213,5782266,8.339516030566562
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,genus,after,all_domain,384132,5782266,6.643277912154162
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,species,after,all_domain,362344,5782266,6.266470618958035
ONAQ_004-M-20180529-COMP,soil_microbe_db,ONAQ_004-M-20180529-COMP_soil_microbe_db,strain,after,all_domain,32644,5782266,0.5645537579903795
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,phylum,after,all_domain,66014,339222,19.460412355330728
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,phylum,after,fungi,2366,339222,0.6974783475128382
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,class,after,all_domain,62509,339222,18.42716569090448
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,order,after,all_domain,55709,339222,16.42257872425727
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,family,after,all_domain,52175,339222,15.380783086002678
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,genus,after,all_domain,43751,339222,12.897453584967955
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,species,after,all_domain,41792,339222,12.319955663252973
ONAQ_004-M-20190620-COMP,soil_microbe_db,ONAQ_004-M-20190620-COMP_soil_microbe_db,strain,after,all_domain,4309,339222,1.2702595940121808
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,phylum,after,all_domain,1025126,6260999,16.37320178457144
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,phylum,after,fungi,42222,6260999,0.674365225102256
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,class,after,all_domain,968904,6260999,15.475230071111653
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,order,after,all_domain,855769,6260999,13.668250066802438
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,family,after,all_domain,802629,6260999,12.819503724565362
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,genus,after,all_domain,654080,6260999,10.44689513606375
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,species,after,all_domain,628352,6260999,10.035970298030714
ONAQ_004-M-20200712-COMP,soil_microbe_db,ONAQ_004-M-20200712-COMP_soil_microbe_db,strain,after,all_domain,62965,6260999,1.0056701813879863
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,phylum,after,all_domain,88758,501530,17.697445815803643
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,phylum,after,fungi,2884,501530,0.5750403764480689
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,class,after,all_domain,84107,501530,16.770083544354275
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,order,after,all_domain,74721,501530,14.898610252626963
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,family,after,all_domain,70321,501530,14.021294837796344
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,genus,after,all_domain,57451,501530,11.455147249416784
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,species,after,all_domain,55868,501530,11.139513089944769
ONAQ_004-M-20210525-COMP,soil_microbe_db,ONAQ_004-M-20210525-COMP_soil_microbe_db,strain,after,all_domain,5556,501530,1.1078101010906627
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,phylum,after,all_domain,791641,5589229,14.16368876637547
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,phylum,after,fungi,16842,5589229,0.3013295751524942
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,class,after,all_domain,737423,5589229,13.19364441857723
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,order,after,all_domain,627200,5589229,11.221583513575844
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,family,after,all_domain,584560,5589229,10.458687593584017
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,genus,after,all_domain,464613,5589229,8.31264920438937
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,species,after,all_domain,442898,5589229,7.924134080031433
ONAQ_005-M-20160726-COMP,soil_microbe_db,ONAQ_005-M-20160726-COMP_soil_microbe_db,strain,after,all_domain,41035,5589229,0.7341799736600523
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,phylum,after,all_domain,556947,4378969,12.71867875748835
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,phylum,after,fungi,9295,4378969,0.21226457643340246
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,class,after,all_domain,514500,4378969,11.749340997846753
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,order,after,all_domain,426824,4378969,9.747134542400278
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,family,after,all_domain,396847,4378969,9.06256701063652
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,genus,after,all_domain,310301,4378969,7.086165716176571
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,species,after,all_domain,297200,4378969,6.786985703712449
ONAQ_005-M-20170626-COMP,soil_microbe_db,ONAQ_005-M-20170626-COMP_soil_microbe_db,strain,after,all_domain,27418,4378969,0.6261291185208208
ONAQ_005-M-20180530-COMP,soil_microbe_db,ONAQ_005-M-20180530-COMP_soil_microbe_db,phylum,after,all_domain,1029759,8388822,12.27537072547254
ONAQ_005-M-20180530-COMP,soil_microbe_db,ONAQ_005-M-20180530-COMP_soil_microbe_db,phylum,after,fungi,20788,8388822,0.24780594939313288
